fichier_source,import_path
./legacy/migration-2025-04-18/agents/migration/postgresql-validator.ts,chalk
./legacy/migration-2025-04-18/agents/migration/postgresql-validator.ts,pg
./legacy/migration-2025-04-18/agents/migration/postgresql-validator.ts,@prisma/sdk
./legacy/migration-2025-04-18/agents/migration/component-generator.ts,fs
./legacy/migration-2025-04-18/agents/migration/component-generator.ts,path
./legacy/migration-2025-04-18/agents/migration/component-generator.ts,util
./legacy/migration-2025-04-18/agents/migration/qa-confirmer.ts,fs
./legacy/migration-2025-04-18/agents/migration/qa-confirmer.ts,path
./legacy/migration-2025-04-18/agents/migration/qa-confirmer.ts,child_process
./legacy/migration-2025-04-18/agents/migration/qa-confirmer.ts,glob
./legacy/migration-2025-04-18/agents/migration/progressive-migration-agent.ts,../core/BaseAgent
./legacy/migration-2025-04-18/agents/migration/progressive-migration-agent.ts,fs
./legacy/migration-2025-04-18/agents/migration/progressive-migration-agent.ts,fs
./legacy/migration-2025-04-18/agents/migration/progressive-migration-agent.ts,path
./legacy/migration-2025-04-18/agents/migration/remediator.ts,fs
./legacy/migration-2025-04-18/agents/migration/remediator.ts,path
./legacy/migration-2025-04-18/agents/migration/remediator.ts,child_process
./legacy/migration-2025-04-18/agents/migration/remediator.ts,glob
./legacy/migration-2025-04-18/agents/migration/remediator.ts,@remix-run/react
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/utils/helpers.ts,fs
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/utils/helpers.ts,path
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/utils/helpers.ts,../models/schema
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/core/relation-analyzer.ts,../models/schema
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/core/debt-analyzer.ts,../models/schema
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/core/prisma-generator.ts,../models/schema
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,fs
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,path
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,zlib
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,commander
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,./core/parser
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,./core/TypeConverter
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,./core/classifier
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,./core/RelationAnalyzer
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,./core/DebtAnalyzer
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,./core/SchemaAnalyzer
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,./core/PrismaGenerator
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,./utils/helpers
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/mysql-analyzer.ts,./models/schema
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/type-converter.ts,../models/schema
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/prisma-generator.ts,fs
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/prisma-generator.ts,path
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/prisma-generator.ts,../models/schema
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/migration-strategist.ts,fs
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/migration-strategist.ts,path
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/type-auditor.ts,fs
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/type-auditor.ts,path
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/type-auditor.ts,../models/schema
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/debt-detector.ts,../models/schema
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/relational-normalizer.ts,fs
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/relational-normalizer.ts,path
./legacy/migration-2025-04-18/agents/migration/MysqlAnalyzer/agents/relational-normalizer.ts,../models/schema
./legacy/migration-2025-04-18/agents/migration/mysql-to-pg.ts,fs
./legacy/migration-2025-04-18/agents/migration/mysql-to-pg.ts,mysql2/promise
./legacy/migration-2025-04-18/agents/migration/mysql-to-pg.ts,commander
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,fs
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,path
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,zlib
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,stream/promises
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,fs
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,commander
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,child_process
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,util
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,glob
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/core/parser
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/core/classifier
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/core/TypeConverter
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/core/RelationAnalyzer
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/core/DebtAnalyzer
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/core/PrismaGenerator
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/agents/RelationalNormalizer
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/agents/TypeAuditor
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/agents/DebtDetector
./legacy/migration-2025-04-18/agents/migration/mysql-analyzer+optimizer.ts,./mysql-analyzer/agents/prisma-model-generator
./legacy/migration-2025-04-18/agents/discovery/discovery-agent.ts,fs
./legacy/migration-2025-04-18/agents/discovery/discovery-agent.ts,path
./legacy/migration-2025-04-18/agents/discovery/discovery-agent.ts,crypto
./legacy/migration-2025-04-18/agents/discovery/discovery-agent.ts,child_process
./legacy/migration-2025-04-18/agents/discovery/discovery-agent.ts,../config/config
./legacy/migration-2025-04-18/agents/quality/QualityAgent.ts,../core/BaseAgent
./legacy/migration-2025-04-18/agents/quality/analyze-security-risks.ts,fs
./legacy/migration-2025-04-18/agents/quality/analyze-security-risks.ts,path
./legacy/migration-2025-04-18/agents/quality/agent-quality.ts,fs-extra
./legacy/migration-2025-04-18/agents/quality/agent-quality.ts,path
./legacy/migration-2025-04-18/agents/quality/sql-debt-audit.ts,fs
./legacy/migration-2025-04-18/agents/quality/sql-debt-audit.ts,path
./legacy/migration-2025-04-18/agents/quality/sql-debt-audit.ts,commander
./legacy/migration-2025-04-18/agents/quality/sql-debt-audit.ts,chalk
./legacy/migration-2025-04-18/agents/seo-checker-agent.ts,../packagesDoDotmcp-core
./legacy/migration-2025-04-18/agents/seo-checker-agent.ts,../packagesDoDotmcp-agents/seo-checker/seo-checker
./legacy/migration-2025-04-18/agents/seo-checker-agent.ts,path
./legacy/migration-2025-04-18/agents/seo-checker-agent.ts,fs-extra
./legacy/migration-2025-04-18/agents/seo-checker-agent.ts,child_process
./legacy/migration-2025-04-18/agents/seo-checker-agent.ts,../utils/traceability/traceability-service
./legacy/migration-2025-04-18/agents/tools/agent-version-auditor.ts,fs
./legacy/migration-2025-04-18/agents/tools/agent-version-auditor.ts,path
./legacy/migration-2025-04-18/agents/tools/agent-version-auditor.ts,glob
./legacy/migration-2025-04-18/agents/pr-creator.ts,@octokit/rest
./legacy/migration-2025-04-18/agents/pr-creator.ts,fs-extra
./legacy/migration-2025-04-18/agents/pr-creator.ts,path
./legacy/migration-2025-04-18/agents/pr-creator.ts,child_process
./legacy/migration-2025-04-18/agents/pr-creator.ts,@nestjs/common
./legacy/migration-2025-04-18/agents/mcp-manifest-manager.ts,fs-extra
./legacy/migration-2025-04-18/agents/mcp-manifest-manager.ts,path
./legacy/migration-2025-04-18/agents/mcp-manifest-manager.ts,@nestjs/common
./legacy/migration-2025-04-18/agents/diff-verifier.ts,fs
./legacy/migration-2025-04-18/agents/diff-verifier.ts,path
./legacy/migration-2025-04-18/agents/diff-verifier.ts,child_process
./legacy/migration-2025-04-18/agents/diff-verifier.ts,glob
./legacy/migration-2025-04-18/agents/seo-redirect-mapper.ts,../packagesDoDotmcp-core
./legacy/migration-2025-04-18/agents/seo-redirect-mapper.ts,fs-extra
./legacy/migration-2025-04-18/agents/seo-redirect-mapper.ts,path
./legacy/migration-2025-04-18/agents/seo-redirect-mapper.ts,child_process
./legacy/migration-2025-04-18/agents/seo-redirect-mapper.ts,express
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,fs-extra
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,path
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,glob
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,@nestjs/common
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,child_process
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,.DotMcpManifestManager
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,typescript
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,@babel/parser
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,@babel/traverse
./legacy/migration-2025-04-18/agents/mcp-verifier.ts,../packages/shared/ai/local-ai.service
./legacy/migration-2025-04-18/agents/analysis/DependencyAgent.ts,../core/BaseAgent
./legacy/migration-2025-04-18/agents/analysis/DependencyAgent.ts,fs-extra
./legacy/migration-2025-04-18/agents/analysis/DependencyAgent.ts,path
./legacy/migration-2025-04-18/agents/analysis/ConfigParsers/nginx-config-parser.ts,fs
./legacy/migration-2025-04-18/agents/analysis/ConfigParsers/nginx-config-parser.ts,path
./legacy/migration-2025-04-18/agents/analysis/ConfigParsers/nginx-config-parser.ts,../../coreDoDotmcp-agent
./legacy/migration-2025-04-18/agents/analysis/DataAgent.ts,../core/BaseAgent
./legacy/migration-2025-04-18/agents/analysis/agent-donnees.ts,fs
./legacy/migration-2025-04-18/agents/analysis/agent-donnees.ts,path
./legacy/migration-2025-04-18/agents/analysis/type-mapper.ts,fs
./legacy/migration-2025-04-18/agents/analysis/type-mapper.ts,path
./legacy/migration-2025-04-18/agents/analysis/type-mapper.ts,util
./legacy/migration-2025-04-18/agents/analysis/htaccess-router-analyzer.ts,@agent-protocol/sdk
./legacy/migration-2025-04-18/agents/analysis/htaccess-router-analyzer.ts,../utils/HtaccessParser
./legacy/migration-2025-04-18/agents/analysis/htaccess-router-analyzer.ts,../../packagesDoDotmcp-agents/SeoChecker/SeoChecker
./legacy/migration-2025-04-18/agents/analysis/htaccess-router-analyzer.ts,fs
./legacy/migration-2025-04-18/agents/analysis/htaccess-router-analyzer.ts,path
./legacy/migration-2025-04-18/agents/analysis/relation-analyzer.ts,fs
./legacy/migration-2025-04-18/agents/analysis/relation-analyzer.ts,path
./legacy/migration-2025-04-18/agents/analysis/relation-analyzer.ts,util
./legacy/migration-2025-04-18/agents/analysis/StructureAgent.ts,../core/BaseAgent
./legacy/migration-2025-04-18/agents/analysis/config-parsers/nginx-config-parser.ts,fs
./legacy/migration-2025-04-18/agents/analysis/config-parsers/nginx-config-parser.ts,path
./legacy/migration-2025-04-18/agents/analysis/config-parsers/nginx-config-parser.ts,../../coreDoDotmcp-agent
./legacy/migration-2025-04-18/agents/analysis/table-cartographer.ts,fs
./legacy/migration-2025-04-18/agents/analysis/table-cartographer.ts,path
./legacy/migration-2025-04-18/agents/analysis/table-cartographer.ts,util
./legacy/migration-2025-04-18/agents/analysis/generate_prisma_model.ts,fs
./legacy/migration-2025-04-18/agents/analysis/generate_prisma_model.ts,path
./legacy/migration-2025-04-18/agents/analysis/generate_prisma_model.ts,util
./legacy/migration-2025-04-18/agents/analysis/semantic-table-mapper.ts,fs
./legacy/migration-2025-04-18/agents/analysis/semantic-table-mapper.ts,path
./legacy/migration-2025-04-18/agents/analysis/agent-structure.ts,fs
./legacy/migration-2025-04-18/agents/analysis/agent-structure.ts,path
./legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,../packagesDoDotmcp-core
./legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,fs-extra
./legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,path
./legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,glob
./legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,jsdom
./legacy/migration-2025-04-18/agents/dev-linter.ts,child_process
./legacy/migration-2025-04-18/agents/dev-linter.ts,fs
./legacy/migration-2025-04-18/agents/dev-linter.ts,path
./legacy/migration-2025-04-18/agents/dev-checker.ts,child_process
./legacy/migration-2025-04-18/agents/dev-checker.ts,fs
./legacy/migration-2025-04-18/agents/dev-checker.ts,path
./legacy/migration-2025-04-17/agents/optimization/agent8-optimizer.ts,pg
./legacy/migration-2025-04-17/agents/optimization/agent8-optimizer.ts,fs
./legacy/migration-2025-04-17/agents/optimization/agent8-optimizer.ts,path
./legacy/migration-2025-04-17/agents/php-analyzer-agent.ts,../../../apps/backend/src/redis/redis.service
./legacy/migration-2025-04-17/agents/php-analyzer-agent.ts,axios
./legacy/migration-2025-04-17/agents/php-analyzer-agent.ts,@fafaDoDotmcp-agents/php-analyzer
./legacy/migration-2025-04-17/agents/php-analyzer-agent.ts,@nestjs/common
./legacy/migration-2025-04-17/agents/migration-orchestrator.ts,@nestjs/common
./legacy/migration-2025-04-17/agents/migration-orchestrator.ts,fs-extra
./legacy/migration-2025-04-17/agents/migration-orchestrator.ts,path
./legacy/migration-2025-04-17/agents/migration-orchestrator.ts,bullmq
./legacy/migration-2025-04-17/agents/migration-orchestrator.ts,@nestjs/event-emitter
./legacy/migration-2025-04-17/agents/migration-orchestrator.ts,redis
./legacy/migration-2025-04-17/agents/migration-orchestrator.ts,@temporalio/activity
./legacy/migration-2025-04-17/agents/migration-orchestrator.ts,@temporalio/workflow
./legacy/migration-2025-04-17/agents/migration-orchestrator.ts,ioredis
./legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,child_process
./legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,fs
./legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,path
./legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../DevChecker
./legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../DevLinter
./legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../DiffVerifier
./legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../DevIntegrator
./legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../CiTester
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,fs-extra
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,path
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./BaseAgent
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./BusinessAgent
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./StructureAgent
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./DataAgent
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./DependencyAgent
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./QualityAgent
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./StrategyAgent
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./AssemblerAgent
./legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,../config/config
./legacy/migration-2025-04-17/agents/bullmq-orchestrator.ts,bullmq
./legacy/migration-2025-04-17/agents/bullmq-orchestrator.ts,@nestjs/common
./legacy/migration-2025-04-17/agents/bullmq-orchestrator.ts,path
./legacy/migration-2025-04-17/agents/bullmq-orchestrator.ts,fs
./legacy/migration-2025-04-17/agents/orchestrator.ts,fs
